latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-16.71136,35.74718,335.73,0.45,0.39,2026-03-02,1131,SNPP,SNPP,n,2,295.5,4.48,D,0
-16.62428,36.01526,333.72,0.46,0.39,2026-03-02,1131,SNPP,SNPP,n,2,297.84,4.05,D,0
-16.63158,35.97175,343.61,0.46,0.39,2026-03-02,1131,SNPP,SNPP,n,2,294.8,7.49,D,0
-16.66447,35.75308,340.54,0.45,0.39,2026-03-02,1131,SNPP,SNPP,n,2,294.33,5.55,D,0
-16.61336,36.0357,335.05,0.46,0.39,2026-03-02,1131,SNPP,SNPP,n,2,296.21,5.02,D,0
-16.65583,35.73853,334.11,0.45,0.39,2026-03-02,1131,SNPP,SNPP,n,2,294.81,5.12,D,0
-16.65367,35.72942,332.98,0.45,0.39,2026-03-02,1131,SNPP,SNPP,n,2,292.96,2.76,D,0
-16.65651,35.71245,330.33,0.45,0.39,2026-03-02,1131,SNPP,SNPP,n,2,293.75,2.64,D,0
-16.65721,35.70828,335.02,0.45,0.39,2026-03-02,1131,SNPP,SNPP,n,2,293.05,4.17,D,0
-16.65081,35.7245,330.63,0.45,0.39,2026-03-02,1131,SNPP,SNPP,n,2,292.77,2.95,D,0
-16.61934,35.86763,336.1,0.46,0.39,2026-03-02,1131,SNPP,SNPP,n,2,295.71,6.42,D,0
-16.6401,35.74436,340.56,0.45,0.39,2026-03-02,1131,SNPP,SNPP,n,2,292.92,12.76,D,0
-16.64152,35.73593,333.25,0.45,0.39,2026-03-02,1131,SNPP,SNPP,n,2,292.66,3.1,D,0
-16.62936,35.72052,334.46,0.45,0.39,2026-03-02,1131,SNPP,SNPP,n,2,294.03,1.8,D,0
-16.52793,36.29395,330.15,0.48,0.4,2026-03-02,1131,SNPP,SNPP,n,2,296.23,5.15,D,0
-16.65041,35.57366,332.04,0.44,0.39,2026-03-02,1131,SNPP,SNPP,n,2,285.97,2.14,D,0
-16.62151,35.72335,339.72,0.45,0.39,2026-03-02,1131,SNPP,SNPP,n,2,292.57,5.01,D,0
-16.56781,35.99554,330.35,0.46,0.39,2026-03-02,1131,SNPP,SNPP,n,2,295.58,2.07,D,0
-16.61509,35.71773,330.35,0.45,0.39,2026-03-02,1131,SNPP,SNPP,n,2,293.87,2.68,D,0
-16.57012,35.93835,331.78,0.46,0.39,2026-03-02,1131,SNPP,SNPP,n,2,293.85,2.21,D,0
-16.63127,35.57863,337.12,0.44,0.39,2026-03-02,1131,SNPP,SNPP,n,2,289.41,6.54,D,0
-16.47907,36.44402,332.25,0.49,0.4,2026-03-02,1131,SNPP,SNPP,n,2,294.71,2.88,D,0
-16.48564,36.38428,339.43,0.48,0.4,2026-03-02,1131,SNPP,SNPP,n,2,295.65,7.72,D,0
-16.48926,36.31968,335.26,0.48,0.4,2026-03-02,1131,SNPP,SNPP,n,2,296.63,3.17,D,0
-16.58212,35.66455,332.84,0.45,0.39,2026-03-02,1131,SNPP,SNPP,n,2,293.66,3.59,D,0
-16.59109,35.58833,334.14,0.44,0.39,2026-03-02,1131,SNPP,SNPP,n,2,291.58,3.3,D,0
-16.57989,35.63371,342.23,0.45,0.39,2026-03-02,1131,SNPP,SNPP,n,2,293.66,5.33,D,0
-16.56657,35.69169,333.09,0.45,0.39,2026-03-02,1131,SNPP,SNPP,n,2,294.58,1.71,D,0
-16.44725,36.37805,331.32,0.48,0.4,2026-03-02,1131,SNPP,SNPP,n,2,295.62,3.04,D,0
-16.42754,36.42635,339.58,0.49,0.4,2026-03-02,1131,SNPP,SNPP,n,2,295.52,4.63,D,0
-16.45165,36.15196,332.29,0.47,0.4,2026-03-02,1131,SNPP,SNPP,n,2,295.21,4.84,D,0
-16.44369,36.13234,331.49,0.47,0.4,2026-03-02,1131,SNPP,SNPP,n,2,297.82,4.13,D,0
-16.41734,36.04663,330.21,0.47,0.4,2026-03-02,1131,SNPP,SNPP,n,2,297.42,2.91,D,0
-16.38473,36.19593,338.58,0.48,0.4,2026-03-02,1131,SNPP,SNPP,n,2,296.07,6.45,D,0
-16.44526,35.63586,334.33,0.45,0.39,2026-03-02,1131,SNPP,SNPP,n,2,294.9,5.11,D,0
-16.41094,35.62121,331.5,0.45,0.39,2026-03-02,1131,SNPP,SNPP,n,2,295.23,2.57,D,0
-16.12136,33.76208,335.49,0.39,0.36,2026-03-02,1131,SNPP,SNPP,n,2,301.79,7.82,D,2
-15.88862,33.02293,331.4,0.39,0.36,2026-03-02,1131,SNPP,SNPP,n,2,300.55,8.1,D,2
-18.55773,34.66904,338.55,0.46,0.39,2026-03-03,1111,SNPP,SNPP,l,2,297.48,21.03,D,0
-16.81354,36.14917,333,0.4,0.37,2026-03-03,1112,SNPP,SNPP,n,2,292.05,2.23,D,0
-16.91347,34.81047,331.01,0.44,0.38,2026-03-03,1112,SNPP,SNPP,l,2,300.54,3.88,D,0
-16.55892,34.47164,334.96,0.45,0.39,2026-03-03,1112,SNPP,SNPP,n,2,297.28,4.85,D,0
-15.78318,38.05172,333.46,0.39,0.36,2026-03-03,1112,SNPP,SNPP,n,2,298.24,3.44,D,0
-16.1228,33.76215,304.05,0.47,0.64,2026-03-03,2221,SNPP,SNPP,n,2,285.35,2.89,N,2
-16.11877,33.76123,305.27,0.47,0.64,2026-03-03,2221,SNPP,SNPP,n,2,285.22,3.05,N,2
-16.19686,33.83641,304.21,0.46,0.64,2026-03-03,2221,SNPP,SNPP,n,2,287.11,2.68,N,2
-16.19781,33.84087,305.39,0.46,0.64,2026-03-03,2221,SNPP,SNPP,n,2,287.33,2.74,N,2
-16.13152,33.71408,302.36,0.73,0.76,2026-03-04,0002,SNPP,SNPP,n,2,284.37,2.92,N,2
-17.63731,35.19034,339.93,0.52,0.5,2026-03-04,1053,SNPP,SNPP,n,2,292.92,6.28,D,0
-17.5595,35.87053,340.22,0.47,0.48,2026-03-04,1053,SNPP,SNPP,n,2,294.65,2.92,D,0
-17.53506,35.77596,332.06,0.48,0.48,2026-03-04,1053,SNPP,SNPP,n,2,294.97,4.26,D,0
-17.61024,35.15395,331.38,0.52,0.5,2026-03-04,1053,SNPP,SNPP,n,2,295.38,4.79,D,0
-17.51625,35.89262,329.82,0.47,0.48,2026-03-04,1053,SNPP,SNPP,n,2,294.85,2.15,D,0
-17.53059,35.77543,341.26,0.48,0.48,2026-03-04,1053,SNPP,SNPP,n,2,295.81,4.26,D,0
-17.5944,35.20765,329.04,0.52,0.5,2026-03-04,1053,SNPP,SNPP,n,2,293.53,3.57,D,0
-17.55301,35.47633,332.87,0.5,0.49,2026-03-04,1053,SNPP,SNPP,n,2,292.68,3.76,D,0
-17.45177,35.73467,330.11,0.48,0.48,2026-03-04,1053,SNPP,SNPP,n,2,291.59,4.32,D,0
-17.41065,35.88503,329.69,0.47,0.48,2026-03-04,1053,SNPP,SNPP,n,2,293.65,1.59,D,0
-17.42371,35.66658,337.52,0.48,0.48,2026-03-04,1053,SNPP,SNPP,n,2,294.86,5.36,D,0
-17.02527,35.75033,329.97,0.47,0.48,2026-03-04,1053,SNPP,SNPP,n,2,293.75,2.57,D,0
-16.76407,36.17194,331.7,0.44,0.46,2026-03-04,1053,SNPP,SNPP,n,2,296.29,5.8,D,0
-16.77429,35.98791,331.43,0.45,0.47,2026-03-04,1053,SNPP,SNPP,n,2,295.53,2.43,D,0
-16.75147,35.7033,334.62,0.47,0.48,2026-03-04,1053,SNPP,SNPP,n,2,292.79,4.31,D,0
-16.74753,35.66117,341.97,0.47,0.48,2026-03-04,1053,SNPP,SNPP,n,2,294.32,8.22,D,0
-16.72793,35.63604,330.31,0.48,0.48,2026-03-04,1053,SNPP,SNPP,n,2,293.18,3.09,D,0
-16.60844,36.17461,330.16,0.44,0.46,2026-03-04,1053,SNPP,SNPP,n,2,294.13,2.78,D,0
-16.66017,35.72142,336.49,0.47,0.48,2026-03-04,1053,SNPP,SNPP,n,2,295.23,2.37,D,0
-16.60847,35.66496,330.3,0.47,0.48,2026-03-04,1053,SNPP,SNPP,n,2,292.36,8.11,D,0
-16.61,35.66642,339.6,0.47,0.48,2026-03-04,1053,SNPP,SNPP,n,2,294.63,9.5,D,0
-16.1993,33.83986,330.39,0.61,0.54,2026-03-04,1053,SNPP,SNPP,n,2,296.8,13.11,D,2
-12.93359,35.07654,300.09,0.4,0.6,2026-03-04,2342,SNPP,SNPP,n,2,283.75,0.84,N,0
-16.19514,33.83879,302.37,0.37,0.58,2026-03-04,2343,SNPP,SNPP,n,2,282.91,1.53,N,2
-16.20093,33.84167,304.82,0.37,0.58,2026-03-04,2343,SNPP,SNPP,n,2,283,1.45,N,2
-18.24263,34.1797,309.01,0.41,0.6,2026-03-04,2343,SNPP,SNPP,n,2,283.98,0.15,N,0
-17.59339,35.07499,329.25,0.54,0.68,2026-03-05,1034,SNPP,SNPP,n,2,293.49,3.33,D,0
-17.59191,35.07439,327.92,0.54,0.68,2026-03-05,1034,SNPP,SNPP,n,2,293.09,3.99,D,0
-16.63977,37.27484,328.82,0.38,0.59,2026-03-05,1034,SNPP,SNPP,n,2,286.03,1.5,D,0
-16.63907,37.27405,328.86,0.38,0.59,2026-03-05,1034,SNPP,SNPP,n,2,285.59,2.08,D,0
-16.49113,35.45084,332.74,0.5,0.66,2026-03-05,1034,SNPP,SNPP,n,2,290.14,4.92,D,0
-25.48793,31.97053,330.41,0.55,0.51,2026-03-05,1212,SNPP,SNPP,n,2,289.21,4.09,D,0
-16.12254,33.76058,296.33,0.54,0.42,2026-03-05,2324,SNPP,SNPP,n,2,271.64,1.08,N,2
-16.13173,33.76951,308.21,0.54,0.42,2026-03-05,2324,SNPP,SNPP,n,2,273.53,1.68,N,2
-16.13264,33.71782,301.67,0.54,0.42,2026-03-05,2324,SNPP,SNPP,n,2,273.57,1.44,N,2
-16.20182,33.84262,295.47,0.55,0.42,2026-03-05,2324,SNPP,SNPP,n,2,270.94,0.53,N,0
-16.19315,33.84224,297.18,0.55,0.42,2026-03-05,2324,SNPP,SNPP,n,2,274.01,0.89,N,2
-16.20103,33.84114,297.16,0.55,0.42,2026-03-05,2324,SNPP,SNPP,n,2,270.09,1.29,N,2
-11.3792,39.5258,333.56,0.48,0.65,2026-03-06,1016,SNPP,SNPP,n,2,288.18,4.37,D,0
-11.37724,39.52453,329.48,0.48,0.65,2026-03-06,1016,SNPP,SNPP,n,2,288.19,4.54,D,0
-26.84394,32.74312,330.4,0.47,0.4,2026-03-06,1153,SNPP,SNPP,n,2,297.91,3.71,D,0
-26.76378,32.33727,337.78,0.46,0.39,2026-03-06,1153,SNPP,SNPP,n,2,299.67,6.11,D,0
-26.76385,32.33467,338.43,0.46,0.39,2026-03-06,1153,SNPP,SNPP,n,2,299.48,7.96,D,0
-26.49252,32.36407,331.77,0.46,0.39,2026-03-06,1153,SNPP,SNPP,n,2,296.43,2.18,D,0
-26.09281,32.52026,331.75,0.47,0.4,2026-03-06,1153,SNPP,SNPP,n,2,296.37,2.09,D,0
-26.12216,32.21284,347.6,0.46,0.39,2026-03-06,1153,SNPP,SNPP,n,2,297.94,7.01,D,3
-26.12298,32.20823,334.51,0.46,0.39,2026-03-06,1153,SNPP,SNPP,n,2,297.45,5.44,D,0
-26.11856,32.21205,341.01,0.46,0.39,2026-03-06,1153,SNPP,SNPP,n,2,297.89,7.01,D,0
-25.64956,32.6907,333.52,0.49,0.4,2026-03-06,1153,SNPP,SNPP,n,2,294.82,5.01,D,0
-19.03938,35.60919,335.17,0.63,0.54,2026-03-06,1155,SNPP,SNPP,n,2,288.9,7.22,D,0
-18.23232,35.9819,328.95,0.34,0.56,2026-03-06,1155,SNPP,SNPP,n,2,292.19,1.69,D,0
-17.39743,35.95869,338.28,0.35,0.57,2026-03-06,1155,SNPP,SNPP,n,2,289.81,1.99,D,0
-17.10704,35.89621,331.36,0.35,0.57,2026-03-06,1156,SNPP,SNPP,n,2,287.1,4.07,D,0
-16.82026,36.43216,330.59,0.39,0.59,2026-03-06,1156,SNPP,SNPP,n,2,293.57,4.38,D,0
-16.88785,35.9633,332.35,0.36,0.58,2026-03-06,1156,SNPP,SNPP,n,2,291.38,3.09,D,0
-16.75643,35.86195,341.02,0.36,0.57,2026-03-06,1156,SNPP,SNPP,n,2,291.2,4.08,D,0
-16.70805,35.62175,347.79,0.35,0.56,2026-03-06,1156,SNPP,SNPP,n,2,289.35,5.24,D,0
-16.61287,35.53206,345.12,0.34,0.56,2026-03-06,1156,SNPP,SNPP,n,2,285.35,3.92,D,0
-15.8872,33.02388,305.34,0.39,0.36,2026-03-06,2305,SNPP,SNPP,n,2,291.41,0.46,N,2
-16.11678,33.75754,308.68,0.38,0.36,2026-03-06,2305,SNPP,SNPP,n,2,294.44,1.42,N,2
-16.11735,33.76114,308.6,0.38,0.36,2026-03-06,2305,SNPP,SNPP,n,2,294.33,1.42,N,2
-16.12068,33.76057,313.03,0.38,0.36,2026-03-06,2305,SNPP,SNPP,n,2,295.59,1.42,N,2
-16.12125,33.76416,308.68,0.38,0.36,2026-03-06,2305,SNPP,SNPP,n,2,294.7,2.03,N,2
-16.12905,33.77023,311.2,0.38,0.36,2026-03-06,2305,SNPP,SNPP,n,2,293.86,1.7,N,0
-16.13237,33.76965,311.63,0.38,0.36,2026-03-06,2305,SNPP,SNPP,n,2,294,2.71,N,2
-16.12941,33.72955,309.22,0.38,0.36,2026-03-06,2305,SNPP,SNPP,n,2,294.06,1.56,N,0
-16.13102,33.71819,307.96,0.38,0.36,2026-03-06,2305,SNPP,SNPP,n,2,294.59,1.25,N,2
-16.13159,33.72179,308.29,0.38,0.36,2026-03-06,2305,SNPP,SNPP,n,2,294.67,1.25,N,2
-16.13434,33.71762,311.66,0.38,0.36,2026-03-06,2305,SNPP,SNPP,n,2,294.95,1.25,N,2
-16.19405,33.84055,310.84,0.38,0.36,2026-03-06,2305,SNPP,SNPP,n,2,292.2,2.43,N,2
-16.19738,33.83998,310.25,0.38,0.36,2026-03-06,2305,SNPP,SNPP,n,2,293.37,1.11,N,2
-16.19795,33.84358,309.75,0.38,0.36,2026-03-06,2305,SNPP,SNPP,n,2,292.66,1.11,N,2
-16.2007,33.83942,311.25,0.38,0.36,2026-03-06,2305,SNPP,SNPP,n,2,292.8,1.11,N,2
-16.20127,33.84301,306.13,0.38,0.36,2026-03-06,2305,SNPP,SNPP,n,2,292.26,1.11,N,2
-16.20793,33.84188,308.56,0.38,0.36,2026-03-06,2305,SNPP,SNPP,n,2,291.8,2.39,N,0
-25.68062,32.5156,336.67,0.39,0.36,2026-03-07,1135,SNPP,SNPP,n,2,301.55,2.12,D,0
-25.56966,32.60743,336.97,0.39,0.36,2026-03-07,1135,SNPP,SNPP,n,2,291.71,2.37,D,0
-25.04894,33.39664,333.37,0.38,0.36,2026-03-07,1135,SNPP,SNPP,n,2,297.15,6.63,D,0
-24.99165,33.18963,334.8,0.38,0.36,2026-03-07,1135,SNPP,SNPP,n,2,287.97,3.95,D,0
-24.98959,33.18929,335.07,0.38,0.36,2026-03-07,1135,SNPP,SNPP,n,2,284.25,6.21,D,0
-23.8451,32.06427,337.99,0.39,0.36,2026-03-07,1135,SNPP,SNPP,n,2,294.68,4.01,D,3
-23.11649,35.44968,334.28,0.43,0.38,2026-03-07,1135,SNPP,SNPP,n,2,283.48,6.99,D,0
-23.11722,35.44544,333.72,0.43,0.38,2026-03-07,1135,SNPP,SNPP,n,2,283.64,5.13,D,0
-22.69034,35.48717,335.4,0.44,0.38,2026-03-07,1135,SNPP,SNPP,n,2,274.55,6.19,D,0
-22.27921,35.39626,332.91,0.44,0.38,2026-03-07,1135,SNPP,SNPP,n,2,286.46,3.58,D,0
-22.25261,35.4441,336.48,0.44,0.38,2026-03-07,1135,SNPP,SNPP,n,2,294.26,4.1,D,0
-19.38624,33.61224,330.23,0.41,0.37,2026-03-07,1136,SNPP,SNPP,n,2,294.15,2.7,D,0
-19.27977,33.6648,332.14,0.41,0.37,2026-03-07,1136,SNPP,SNPP,n,2,296.47,2.46,D,0
-19.22973,33.71212,332.88,0.41,0.37,2026-03-07,1136,SNPP,SNPP,n,2,295.91,2.1,D,0
-19.1402,34.18863,336.05,0.43,0.38,2026-03-07,1136,SNPP,SNPP,n,2,296,2.95,D,0
-19.13671,34.188,340.03,0.43,0.38,2026-03-07,1136,SNPP,SNPP,n,2,297.48,10.3,D,0
-19.13807,34.17987,332.47,0.43,0.38,2026-03-07,1136,SNPP,SNPP,n,2,299.15,3.41,D,0
-19.0666,34.28447,331.57,0.43,0.38,2026-03-07,1136,SNPP,SNPP,n,2,298.15,1.81,D,0
-18.76704,35.57777,330.64,0.49,0.4,2026-03-07,1136,SNPP,SNPP,n,2,298.12,4.43,D,0
-18.76787,35.57309,331.49,0.49,0.4,2026-03-07,1136,SNPP,SNPP,n,2,300.81,4.43,D,0
-18.65639,36.08583,333.71,0.52,0.42,2026-03-07,1136,SNPP,SNPP,n,2,298.84,5.5,D,0
-18.66861,35.49781,339.06,0.49,0.4,2026-03-07,1136,SNPP,SNPP,n,2,297.19,6.25,D,0
-18.66943,35.49316,352.33,0.49,0.4,2026-03-07,1136,SNPP,SNPP,n,2,297.99,11.22,D,0
-18.4714,35.78286,332.57,0.51,0.41,2026-03-07,1136,SNPP,SNPP,n,2,290.08,4,D,0
-18.3658,35.93419,332.01,0.52,0.42,2026-03-07,1136,SNPP,SNPP,n,2,300.61,3.24,D,0
-18.36415,35.93561,331.41,0.52,0.42,2026-03-07,1136,SNPP,SNPP,n,2,300.64,4.21,D,0
-17.85137,35.86639,335.18,0.52,0.42,2026-03-07,1137,SNPP,SNPP,n,2,300.7,4.57,D,0
-17.69989,35.81107,330.66,0.52,0.42,2026-03-07,1137,SNPP,SNPP,n,2,296.13,1.81,D,0
-17.7046,35.34025,331.88,0.5,0.41,2026-03-07,1137,SNPP,SNPP,n,2,299.93,4.56,D,0
-17.70388,35.34179,336.23,0.5,0.41,2026-03-07,1137,SNPP,SNPP,n,2,298.97,3.7,D,0
-17.5265,36.20132,333.03,0.55,0.43,2026-03-07,1137,SNPP,SNPP,n,2,299.64,5.32,D,0
-17.54619,36.04433,334.73,0.54,0.42,2026-03-07,1137,SNPP,SNPP,n,2,301.08,6.5,D,0
-17.65681,35.39035,331.52,0.5,0.41,2026-03-07,1137,SNPP,SNPP,n,2,297.79,2.68,D,0
-17.65741,35.16546,346.4,0.49,0.4,2026-03-07,1137,SNPP,SNPP,n,2,304.25,5.92,D,0
-17.6537,35.16477,349.06,0.49,0.4,2026-03-07,1137,SNPP,SNPP,n,2,305.4,26.96,D,0
-17.59243,35.31599,331.93,0.5,0.41,2026-03-07,1137,SNPP,SNPP,n,2,301.57,2.56,D,0
-17.59218,35.31736,332.32,0.5,0.41,2026-03-07,1137,SNPP,SNPP,n,2,299.62,3.49,D,0
-17.38081,36.13762,334.18,0.55,0.43,2026-03-07,1137,SNPP,SNPP,n,2,299.73,5.96,D,0
-17.3916,36.03254,336.69,0.54,0.42,2026-03-07,1137,SNPP,SNPP,n,2,301.6,4.9,D,0
-17.38213,36.06268,337.58,0.55,0.42,2026-03-07,1137,SNPP,SNPP,n,2,300.56,6.96,D,0
-17.41845,35.83826,336.15,0.53,0.42,2026-03-07,1137,SNPP,SNPP,n,2,301.84,5.95,D,0
-17.48976,35.07999,332.83,0.48,0.4,2026-03-07,1137,SNPP,SNPP,n,2,299.33,3.72,D,0
-17.23693,36.10695,332.89,0.55,0.43,2026-03-07,1137,SNPP,SNPP,n,2,298.39,3.86,D,0
-17.23803,36.1095,334.68,0.55,0.43,2026-03-07,1137,SNPP,SNPP,n,2,297.98,4.23,D,0
-17.14697,35.94022,338.03,0.54,0.42,2026-03-07,1137,SNPP,SNPP,n,2,302.78,5.96,D,0
-17.13139,35.93717,338.97,0.54,0.42,2026-03-07,1137,SNPP,SNPP,n,2,297.72,15.5,D,0
-16.90555,36.55115,335.5,0.4,0.44,2026-03-07,1137,SNPP,SNPP,n,2,299.82,2,D,0
-16.93877,36.0465,334.91,0.55,0.43,2026-03-07,1137,SNPP,SNPP,n,2,296.8,10.22,D,0
-16.93649,36.04327,335.97,0.55,0.43,2026-03-07,1137,SNPP,SNPP,n,2,300.08,11.1,D,0
-17.08665,34.87974,331.07,0.48,0.4,2026-03-07,1137,SNPP,SNPP,n,2,300.78,2.37,D,0
-16.83364,36.25396,334.1,0.57,0.43,2026-03-07,1137,SNPP,SNPP,n,2,296.65,4.21,D,0
-16.73519,36.65792,340.61,0.4,0.44,2026-03-07,1137,SNPP,SNPP,n,2,299.36,3.45,D,0
-16.76084,36.03346,335.08,0.56,0.43,2026-03-07,1137,SNPP,SNPP,n,2,299.3,4.4,D,0
-16.94701,34.7761,331.96,0.48,0.4,2026-03-07,1137,SNPP,SNPP,n,2,300.8,2.65,D,0
-16.59335,36.52456,333.18,0.4,0.44,2026-03-07,1137,SNPP,SNPP,n,2,300.52,3.07,D,0
-16.74612,35.5938,333.91,0.53,0.42,2026-03-07,1137,SNPP,SNPP,n,2,298.57,6.66,D,0
-16.74698,35.58884,331.05,0.53,0.42,2026-03-07,1137,SNPP,SNPP,n,2,298.22,4.36,D,0
-16.56103,36.23923,334.8,0.38,0.43,2026-03-07,1137,SNPP,SNPP,n,2,296.8,1.63,D,0
-16.5694,36.14486,338.52,0.57,0.43,2026-03-07,1137,SNPP,SNPP,n,2,297.37,5.58,D,0
-16.63527,35.67742,335.01,0.53,0.42,2026-03-07,1137,SNPP,SNPP,n,2,300.95,6.07,D,0
-16.6151,35.56544,333.44,0.53,0.42,2026-03-07,1137,SNPP,SNPP,n,2,297.62,3.92,D,0
-16.39012,36.2627,341.76,0.39,0.44,2026-03-07,1137,SNPP,SNPP,n,2,298.26,2.19,D,0
-16.19282,33.84237,331.05,0.44,0.38,2026-03-07,1137,SNPP,SNPP,n,2,298.52,8.31,D,2
-16.19528,33.83985,303.16,0.56,0.43,2026-03-07,2246,SNPP,SNPP,n,2,280.76,2.45,N,2
-16.19921,33.83905,300.45,0.56,0.43,2026-03-07,2246,SNPP,SNPP,n,2,279.4,1.36,N,2
-17.14933,36.91884,311.06,0.4,0.37,2026-03-07,2246,SNPP,SNPP,n,2,293.46,0.43,N,0
-22.79029,35.47701,331.27,0.41,0.37,2026-03-08,1116,SNPP,SNPP,n,2,291.79,2.63,D,0
-22.5725,35.41824,337.81,0.41,0.37,2026-03-08,1116,SNPP,SNPP,n,2,298.87,26.6,D,0
-22.36472,35.43776,340.33,0.41,0.37,2026-03-08,1116,SNPP,SNPP,n,2,296.16,7.19,D,0
-17.72843,35.88245,333.93,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,297.51,2.91,D,0
-17.56063,36.69254,331.04,0.39,0.36,2026-03-08,1118,SNPP,SNPP,n,2,298.92,1.85,D,0
-17.58414,35.74621,337.82,0.39,0.36,2026-03-08,1118,SNPP,SNPP,n,2,290.68,2.64,D,0
-17.50901,36.15039,346.57,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,300.57,11.04,D,0
-17.5311,35.93843,337.04,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,297.38,4.18,D,0
-17.36733,36.23424,341.41,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,296,5.03,D,0
-17.3149,35.98357,336.91,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,302.88,7.29,D,0
-17.24309,36.05737,330.3,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,296.48,1.88,D,0
-17.28492,35.73762,331.93,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,296.11,3.54,D,0
-17.2464,35.63097,332.94,0.39,0.36,2026-03-08,1118,SNPP,SNPP,n,2,294.21,2.75,D,0
-17.15485,36.03162,338,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,297.94,3.3,D,0
-17.1163,36.13594,330.05,0.38,0.36,2026-03-08,1118,SNPP,SNPP,l,2,300.3,2.98,D,0
-17.0196,36.34251,330.46,0.38,0.36,2026-03-08,1118,SNPP,SNPP,l,2,301.41,3.12,D,0
-17.01627,36.34196,331.98,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,299.8,3.73,D,0
-17.03782,35.94088,333.92,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,299.26,2.19,D,0
-16.81117,37.30814,331.78,0.4,0.37,2026-03-08,1118,SNPP,SNPP,n,2,299.18,1.47,D,0
-16.97407,36.22311,333.01,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,300.64,1.66,D,0
-16.95576,36.20893,330.51,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,298.55,1.16,D,0
-16.95744,36.15362,332.34,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,298.27,1.35,D,0
-16.94801,36.14835,330.8,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,299.59,2.15,D,0
-16.85736,36.55676,336.69,0.39,0.36,2026-03-08,1118,SNPP,SNPP,n,2,298.59,2.46,D,0
-16.71876,37.25351,331.88,0.4,0.37,2026-03-08,1118,SNPP,SNPP,n,2,296.26,2.44,D,0
-16.71614,37.22628,335.67,0.4,0.37,2026-03-08,1118,SNPP,SNPP,n,2,296.07,6.77,D,0
-16.86164,36.29657,338,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,300.33,4.74,D,0
-16.90442,36.01835,337.42,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,298.04,3.58,D,0
-16.84267,36.37507,344.96,0.39,0.36,2026-03-08,1118,SNPP,SNPP,n,2,298.2,11.64,D,0
-16.83771,36.34081,336.09,0.39,0.36,2026-03-08,1118,SNPP,SNPP,n,2,299.59,3.77,D,0
-16.83445,36.27349,344.51,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,299.5,5.33,D,0
-16.80927,36.41408,331.64,0.39,0.36,2026-03-08,1118,SNPP,SNPP,n,2,301.05,4.4,D,0
-16.85174,36.1392,334.5,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,301.19,4,D,0
-16.86228,36.07061,334.65,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,299.13,2.32,D,0
-16.84952,36.10921,332.61,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,298.21,3.25,D,0
-16.81954,36.19313,332.41,0.38,0.36,2026-03-08,1118,SNPP,SNPP,l,2,302.76,2.82,D,0
-16.76175,36.52148,333.09,0.39,0.36,2026-03-08,1118,SNPP,SNPP,n,2,301.65,2.24,D,0
-16.64883,37.19179,346.09,0.4,0.37,2026-03-08,1118,SNPP,SNPP,n,2,300.12,4.82,D,0
-16.80847,36.10982,345.39,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,300.13,8.38,D,0
-16.80488,36.09452,332.73,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,298.77,2.88,D,0
-16.81097,36.05481,332.75,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,299.39,1.8,D,0
-16.7559,36.36809,335.94,0.39,0.36,2026-03-08,1118,SNPP,SNPP,n,2,299.09,2.31,D,0
-16.7899,36.10315,334,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,300.55,2.31,D,0
-16.7476,36.33331,342.27,0.39,0.36,2026-03-08,1118,SNPP,SNPP,n,2,299.81,4.27,D,0
-16.76827,36.13288,337.57,0.38,0.36,2026-03-08,1118,SNPP,SNPP,n,2,300.03,7.8,D,0
-16.6971,36.5705,333.88,0.39,0.36,2026-03-08,1118,SNPP,SNPP,n,2,299.62,2.65,D,0
-16.7298,36.36002,334.2,0.39,0.36,2026-03-08,1118,SNPP,SNPP,n,2,300.69,4.42,D,0
