latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-17.41104,33.68162,367,0.65,0.73,2026-06-09,1038,SNPP,SNPP,h,2.0NRT,294.82,26.41,D
-17.41162,33.67546,330.36,0.65,0.73,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,293.41,7.2,D
-17.4122,33.6693,333.71,0.65,0.73,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,292.72,7.2,D
-17.40481,33.67487,329.67,0.65,0.73,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,291.95,6.34,D
-17.15048,35.12708,331.41,0.52,0.67,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,294.02,2.62,D
-17.18801,34.63423,337.92,0.56,0.69,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,291.99,3.79,D
-17.17894,34.66087,332.06,0.56,0.68,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,293.6,7.05,D
-17.17946,34.65554,345.14,0.56,0.68,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,293.98,7.05,D
-17.1545,34.50852,327.82,0.57,0.69,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,295.55,3.53,D
-17.14001,34.52385,344.64,0.57,0.69,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,296.22,7.5,D
-17.14057,34.52019,336.28,0.57,0.69,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,295.15,10.88,D
-17.18303,33.36659,342.29,0.67,0.74,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,293.62,7.65,D
-16.98755,34.33847,327.81,0.58,0.7,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,293.86,5.5,D
-16.82108,34.3677,367,0.57,0.69,2026-06-09,1038,SNPP,SNPP,h,2.0NRT,294.42,14.39,D
-16.82103,34.36537,367,0.57,0.69,2026-06-09,1038,SNPP,SNPP,h,2.0NRT,294.66,15.42,D
-16.32257,38.01197,330.69,0.33,0.55,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,295.07,3.4,D
-16.32581,38.01068,341.42,0.33,0.55,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,296.35,2.55,D
-16.19684,37.5626,338.2,0.35,0.57,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,294.71,2.84,D
-15.87585,38.30539,334.01,0.62,0.54,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,295.21,2.5,D
-15.65373,39.28049,332.65,0.53,0.5,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,297.66,4.06,D
-15.4599,38.9769,327.89,0.55,0.51,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,298.67,4.32,D
-15.1057,39.83392,333.2,0.48,0.48,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,295.89,6.16,D
-15.04785,40.11578,329.86,0.46,0.47,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,298.85,2.54,D
-15.50859,35.94456,342.65,0.44,0.62,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,298.28,6.37,D
-15.50903,35.94036,356.45,0.44,0.62,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,298.14,6.37,D
-15.51389,35.89407,335.57,0.44,0.62,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,299,2.65,D
-15.72104,33.82296,328.67,0.61,0.71,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,296.37,3.51,D
-15.50278,35.94392,367,0.44,0.62,2026-06-09,1038,SNPP,SNPP,h,2.0NRT,302.3,10.9,D
-15.50322,35.93974,342.03,0.44,0.62,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,297.49,10.9,D
-15.50939,35.94296,367,0.44,0.62,2026-06-09,1038,SNPP,SNPP,h,2.0NRT,300.65,11.93,D
-15.50358,35.94234,367,0.44,0.62,2026-06-09,1038,SNPP,SNPP,h,2.0NRT,302.33,7.68,D
-15.50311,35.94652,343.44,0.44,0.62,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,297.6,7.68,D
-15.49777,35.94177,330.88,0.44,0.62,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,295.76,7.68,D
-15.66628,33.51832,328.52,0.63,0.72,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,296.43,4.79,D
-15.42226,35.87818,367,0.44,0.62,2026-06-09,1038,SNPP,SNPP,h,2.0NRT,300.9,9.3,D
-15.42271,35.87396,339.29,0.44,0.62,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,297.45,9.3,D
-15.65953,33.51761,336.01,0.63,0.72,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,295.87,4.79,D
-15.66374,33.51609,354.61,0.63,0.72,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,297.35,9.16,D
-14.87141,40.06515,344.68,0.46,0.47,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,301.03,12.44,D
-14.86924,40.04732,328.79,0.46,0.47,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,299.38,3,D
-15.72815,32.19597,338.52,0.77,0.78,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,295.36,4.25,D
-15.55869,33.04239,331.3,0.68,0.74,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,296.08,4.1,D
-15.04709,37.64455,338.44,0.33,0.56,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,295.4,2.92,D
-15.44395,33.07317,337.14,0.67,0.74,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,296.11,4.66,D
-15.35822,32.88905,333.4,0.69,0.74,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,295.89,6.31,D
-14.91457,36.45926,367,0.4,0.6,2026-06-09,1038,SNPP,SNPP,h,2.0NRT,296.4,7.02,D
-14.91497,36.4555,346.26,0.4,0.6,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,294.32,7.02,D
-14.91574,36.45911,367,0.4,0.6,2026-06-09,1038,SNPP,SNPP,h,2.0NRT,295.76,7.62,D
-14.91617,36.45536,350.01,0.4,0.6,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,294.32,7.62,D
-15.22556,33.10269,334.21,0.67,0.73,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,298.11,9.83,D
-15.2262,33.09615,343.85,0.67,0.73,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,298.47,9.83,D
-14.34593,40.58547,330.33,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,298.71,2.2,D
-14.29567,39.86332,332.76,0.47,0.47,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,295.02,3.31,D
-14.72885,36.0451,367,0.42,0.61,2026-06-09,1038,SNPP,SNPP,h,2.0NRT,296.93,7.65,D
-14.71726,36.09633,331.06,0.42,0.61,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,293.41,4.35,D
-14.70477,36.00166,327.35,0.42,0.61,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,295.04,2.55,D
-14.38901,37.73183,328.95,0.32,0.55,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,293.98,1.08,D
-14.6469,34.22935,335.55,0.56,0.69,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,301.08,5.55,D
-14.64611,34.22642,338.3,0.56,0.68,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,301.65,5.86,D
-14.23001,37.71329,331.71,0.32,0.55,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,293.74,1.45,D
-14.55596,33.70248,332.79,0.6,0.71,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,296.48,6,D
-13.78526,40.25124,349.26,0.43,0.46,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,299.95,6,D
-14.55771,33.69995,342.65,0.6,0.71,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,298.02,5.93,D
-13.74454,40.46205,342.62,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,301.89,7.87,D
-13.73985,40.46532,340.31,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,300.23,5.34,D
-13.74036,40.46141,336.53,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,299.64,5.34,D
-13.73034,40.44017,337.06,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,299.73,4.42,D
-13.72398,40.42341,354.43,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,300.45,9.74,D
-13.71927,40.42675,330.33,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,297.34,2.17,D
-14.53043,32.00663,328.64,0.77,0.78,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,296.95,7.58,D
-13.56049,40.42628,335.88,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,298.9,1.61,D
-14.53574,32.00996,346.65,0.77,0.78,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,298.65,7.71,D
-13.41498,40.36292,335.33,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,298.34,5.34,D
-13.40571,40.40111,340.82,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,303.02,12.26,D
-13.40622,40.39722,341.32,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,301.86,7.41,D
-13.51133,39.58365,328.8,0.47,0.48,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,296.81,2.37,D
-13.37706,40.4249,330.71,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,300.36,3.44,D
-13.36721,40.43538,340.75,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,300.14,5.76,D
-13.36352,40.43096,337.84,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,299.77,15.53,D
-13.36402,40.4271,333.83,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,303.73,15.53,D
-13.43159,39.89614,331.45,0.45,0.47,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,301.05,3.87,D
-13.36605,40.43532,340.76,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,299.73,5.95,D
-13.36709,40.42763,336.4,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,299.32,10.46,D
-13.36239,40.43092,330.02,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,298.57,10.46,D
-13.36292,40.42706,337.16,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,302.92,10.46,D
-13.31841,40.3777,329.16,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,299.47,3.09,D
-13.28869,40.40943,334.32,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,301.94,4.97,D
-13.26258,40.34688,329.04,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,301.92,2.28,D
-13.25002,40.34504,355.35,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,305.42,19.65,D
-13.22913,40.43706,332.64,0.41,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,300.43,4.09,D
-13.24112,40.34771,333.74,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,299.33,3.81,D
-13.24216,40.33996,329.35,0.42,0.45,2026-06-09,1038,SNPP,SNPP,l,2.0NRT,300.28,5.1,D
-13.23745,40.34323,356.14,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,308.04,31.54,D
-13.23797,40.33936,332.71,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,300.53,31.54,D
-13.22453,40.18133,332.52,0.43,0.46,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,298.55,2.2,D
-13.19741,40.29025,339.4,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,300.7,3,D
-13.18762,40.33257,332.62,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,299.2,6.16,D
-13.18814,40.32861,342.97,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,303.74,9.3,D
-13.17707,40.31517,340.33,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,300.47,7.08,D
-12.95074,40.30884,328.74,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,299.78,3.3,D
-13.55626,34.94337,343.2,0.48,0.65,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,296.66,5.97,D
-12.86041,40.43744,338.75,0.41,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,300.38,3.36,D
-12.64401,40.41901,330.82,0.41,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,300.57,3.3,D
-12.62623,40.29617,339.92,0.42,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,300.4,6.14,D
-12.62536,40.29694,344.24,0.41,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,300.4,4.36,D
-12.42186,40.38132,340.27,0.41,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,300.1,3.52,D
-12.3561,40.35666,328.46,0.41,0.45,2026-06-09,1038,SNPP,SNPP,l,2.0NRT,300.62,2.33,D
-12.35661,40.35287,327.69,0.41,0.45,2026-06-09,1038,SNPP,SNPP,l,2.0NRT,299.59,2.33,D
-12.33854,40.36192,328.31,0.41,0.45,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,298.42,1.8,D
-12.74065,36.81004,334.86,0.35,0.57,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,295.31,2.85,D
-12.77019,36.52678,326.9,0.37,0.58,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,292.66,1.63,D
-12.24219,40.31033,327.57,0.41,0.45,2026-06-09,1038,SNPP,SNPP,l,2.0NRT,299.35,4.22,D
-12.64675,37.09868,329.66,0.34,0.56,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,295.66,2.98,D
-12.64195,37.09487,332.13,0.34,0.56,2026-06-09,1038,SNPP,SNPP,n,2.0NRT,293.96,3.24,D
-11.86299,40.06401,353.63,0.42,0.45,2026-06-09,1041,SNPP,SNPP,n,2.0NRT,301.36,20.27,D
-12.51395,34.98709,343.41,0.47,0.64,2026-06-09,1041,SNPP,SNPP,n,2.0NRT,294.93,8.37,D
-11.58631,37.95883,327.67,0.57,0.52,2026-06-09,1041,SNPP,SNPP,n,2.0NRT,290.21,5.48,D
-11.56802,39.80327,327.13,0.43,0.46,2026-06-09,1041,SNPP,SNPP,n,2.0NRT,295.46,1.67,D
-11.91255,38.13696,340.67,0.56,0.52,2026-06-09,1041,SNPP,SNPP,n,2.0NRT,296.74,6.96,D
-12.40747,35.14837,344.54,0.45,0.63,2026-06-09,1041,SNPP,SNPP,n,2.0NRT,293.77,7.49,D
-11.80387,40.08722,327.02,0.42,0.45,2026-06-09,1041,SNPP,SNPP,n,2.0NRT,295.47,1.75,D
-12.40564,35.1475,334.85,0.45,0.63,2026-06-09,1041,SNPP,SNPP,n,2.0NRT,291.74,4.51,D
-11.80448,40.08738,327.35,0.42,0.45,2026-06-09,1041,SNPP,SNPP,n,2.0NRT,295.21,2.69,D
-12.41148,35.14858,334.98,0.45,0.63,2026-06-09,1041,SNPP,SNPP,n,2.0NRT,294.54,4.51,D
-11.85361,40.10199,341.73,0.42,0.45,2026-06-09,1041,SNPP,SNPP,n,2.0NRT,297.75,5.8,D
-17.7192,35.13856,367,0.64,0.72,2026-06-09,1217,SNPP,SNPP,h,2.0NRT,296.19,12.61,D
-18.04499,34.0657,347.32,0.54,0.68,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,295.27,6.81,D
-17.85572,35.0311,338.89,0.62,0.72,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,294.95,5.88,D
-17.80944,35.29753,334.95,0.65,0.73,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,293.45,4.46,D
-18.04163,34.06422,325.83,0.54,0.68,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,293.96,3.89,D
-18.04784,34.06574,340.08,0.54,0.68,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,294.42,3.89,D
-17.94825,35.12772,340.37,0.63,0.72,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,292.56,6.35,D
-17.96013,35.67248,341.06,0.68,0.74,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,293.91,8.31,D
-18.32321,34.72031,327.41,0.58,0.7,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,295.58,3.51,D
-17.39235,34.65642,327.39,0.6,0.71,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,295.05,3.43,D
-21.01674,34.02645,348.98,0.46,0.64,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,294.4,8.16,D
-21.50329,32.39613,327.32,0.36,0.57,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,297.08,3.04,D
-21.5124,32.37984,339.22,0.36,0.57,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,295.88,4.71,D
-21.92359,33.36082,332.42,0.4,0.6,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,295.79,3.26,D
-23.75332,35.06754,329.87,0.47,0.64,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,292.55,4.35,D
-24.65677,34.80659,328.33,0.43,0.62,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,292.38,5.25,D
-25.1661,33.36988,336.3,0.35,0.56,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,290.37,4.09,D
-25.16529,33.3699,326.08,0.35,0.56,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,290.06,1.87,D
-25.17047,33.37126,328.74,0.35,0.56,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,292.02,1.87,D
-25.41928,32.28914,332.14,0.59,0.53,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,294.07,3.15,D
-25.45125,32.94605,326.29,0.32,0.55,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,293.23,1.45,D
-26.37825,32.26832,331.56,0.56,0.52,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,294.16,4.29,D
-26.37703,32.27399,327.71,0.56,0.52,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,293.86,7.1,D
-15.36618,32.6301,367,0.49,0.65,2026-06-09,1217,SNPP,SNPP,h,2.0NRT,299.36,8.33,D
-15.35293,32.69193,338.01,0.5,0.66,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,299.57,2.78,D
-15.36516,32.63485,330.39,0.49,0.65,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,297.93,8.33,D
-15.36571,32.63026,367,0.49,0.65,2026-06-09,1217,SNPP,SNPP,h,2.0NRT,298.63,19.6,D
-15.35287,32.69229,340.08,0.5,0.66,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,299.52,5.05,D
-15.19638,33.07018,332.54,0.53,0.67,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,298.02,4.62,D
-15.23987,32.74685,331.11,0.51,0.66,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,299.04,3.34,D
-15.23279,32.75016,330.12,0.51,0.66,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,298.81,9.06,D
-15.23376,32.74567,345.03,0.51,0.66,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,299.47,9.64,D
-15.22163,32.74282,334.4,0.51,0.66,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,298.89,4.72,D
-15.69274,30.41348,334.08,0.35,0.57,2026-06-09,1217,SNPP,SNPP,l,2.0NRT,305.75,3.69,D
-15.24006,32.74597,330.79,0.51,0.66,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,299.55,6,D
-15.23397,32.74468,343.97,0.51,0.66,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,299.21,6,D
-15.22187,32.74173,340.41,0.51,0.66,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,299.08,8.62,D
-15.69302,30.41368,335.91,0.35,0.57,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,305.51,3.5,D
-15.59136,30.6486,337.7,0.36,0.58,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,299.33,4.05,D
-15.09384,32.77417,327.76,0.51,0.66,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,298.51,1.92,D
-14.74491,34.12881,332.65,0.63,0.72,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,297.98,3.38,D
-14.97115,32.69757,341.46,0.51,0.66,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,298.33,5.47,D
-17.44237,34.50052,325.92,0.59,0.7,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,294.73,6.51,D
-17.21397,35.17403,327.97,0.65,0.73,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,294.43,5.87,D
-17.15904,35.35012,329.86,0.67,0.74,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,294.81,4.28,D
-17.51386,33.59405,334.79,0.52,0.67,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,294.95,5.31,D
-17.05613,35.3925,326.69,0.68,0.74,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,292.43,4.4,D
-17.43438,33.69128,332.4,0.52,0.67,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,294.77,3.14,D
-17.42822,33.68981,367,0.52,0.67,2026-06-09,1217,SNPP,SNPP,h,2.0NRT,305.78,41.21,D
-17.42709,33.69492,334.91,0.53,0.67,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,296.15,37.57,D
-17.42092,33.69352,367,0.53,0.67,2026-06-09,1217,SNPP,SNPP,h,2.0NRT,297.39,37.57,D
-17.42205,33.68842,346.5,0.52,0.67,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,298.04,41.21,D
-17.41201,33.67531,331.75,0.52,0.67,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,295.77,5.16,D
-17.12258,34.76936,331.58,0.62,0.71,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,294.25,4.61,D
-17.41368,33.67705,345.08,0.52,0.67,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,295.78,10.52,D
-17.40974,33.66533,335.84,0.52,0.67,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,295.37,5.11,D
-17.11838,34.77136,329.65,0.62,0.71,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,290.88,5.72,D
-17.18333,33.36076,348.23,0.51,0.66,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,292.25,7.91,D
-16.74163,34.4688,328.89,0.61,0.71,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,296.57,5.29,D
-16.74497,34.24127,328.77,0.59,0.7,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,296.16,2.99,D
-16.66719,33.01363,330.25,0.49,0.65,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,298.18,2.13,D
-15.83035,34.11697,328.72,0.6,0.71,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,296.85,6.47,D
-15.42395,35.88368,328.78,0.79,0.78,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,296.73,6.76,D
-16.21825,32.09741,346.11,0.44,0.62,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,298.33,5.32,D
-16.21253,32.09602,367,0.44,0.62,2026-06-09,1217,SNPP,SNPP,h,2.0NRT,301.54,24.98,D
-16.21167,32.10008,342.83,0.44,0.62,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,298.07,19.48,D
-16.21431,32.08774,346.8,0.44,0.62,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,298.67,5.74,D
-15.42335,35.88221,333.2,0.79,0.78,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,296.81,9.02,D
-16.21819,32.09735,344.52,0.44,0.62,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,298.49,5.38,D
-16.21164,32.10001,344.19,0.44,0.62,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,297.98,19.47,D
-16.21248,32.09594,355.84,0.44,0.62,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,300.83,25.08,D
-16.2142,32.08764,348.13,0.44,0.62,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,298.84,5.06,D
-15.85526,33.51194,335.54,0.55,0.68,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,298.59,3.48,D
-15.78148,32.52409,340.64,0.48,0.64,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,299.85,7.71,D
-15.73373,32.20583,367,0.46,0.63,2026-06-09,1217,SNPP,SNPP,h,2.0NRT,299.94,13.95,D
-15.7346,32.20166,342.35,0.46,0.63,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,300.81,9.76,D
-15.47112,33.41745,331.01,0.55,0.68,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,296.09,5.48,D
-15.62955,32.61382,329.83,0.49,0.65,2026-06-09,1217,SNPP,SNPP,l,2.0NRT,299.88,5.05,D
-15.46312,32.86173,336.03,0.51,0.66,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,299.86,5.85,D
-15.92975,30.52843,330.87,0.35,0.57,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,299.25,1.47,D
-15.36645,33.04215,332.22,0.52,0.67,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,299.99,3.84,D
-15.90048,30.51395,334.1,0.35,0.57,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,300.98,2.84,D
-15.36765,33.04424,329.12,0.53,0.67,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,299.41,3.78,D
-15.45511,32.50645,331.94,0.48,0.65,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,300.53,7.52,D
-15.45606,32.50194,338.67,0.48,0.65,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,301.15,5.69,D
-15.35526,32.88988,333.26,0.51,0.66,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,299.13,8.28,D
-17.4425,34.49736,336.97,0.59,0.7,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,295.02,5.05,D
-17.64486,34.07232,330.19,0.55,0.68,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,296.09,2.52,D
-17.51882,34.61219,343.4,0.6,0.7,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,293.94,5.08,D
-17.54592,34.55153,348.27,0.59,0.7,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,294.73,15.04,D
-17.51751,34.61015,325.73,0.6,0.7,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,293.4,3.44,D
-17.64695,34.0718,328.55,0.55,0.68,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,296.13,2.4,D
-17.54504,34.54955,327.55,0.59,0.7,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,294.03,10.19,D
-17.55014,34.55705,367,0.59,0.7,2026-06-09,1217,SNPP,SNPP,h,2.0NRT,294.83,13.68,D
-17.65084,34.20164,332.35,0.56,0.69,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,294.66,5.51,D
-17.6917,34.55936,348.36,0.59,0.7,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,295.65,8.65,D
-17.74936,34.68911,332.03,0.6,0.7,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,295.18,4.18,D
-17.74803,34.69493,325.3,0.6,0.7,2026-06-09,1217,SNPP,SNPP,n,2.0NRT,294.89,4.18,D
-17.71708,35.13519,367,0.64,0.72,2026-06-09,1217,SNPP,SNPP,h,2.0NRT,295.5,15.48,D
-20.17563,34.29282,343.72,0.5,0.66,2026-06-09,1219,SNPP,SNPP,n,2.0NRT,294.59,7.34,D
